District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
BIJAPUR,1997,Whole Year,375.0,2468.0,26.9579282884,6.0782169775,267.9279055329,29.4386447581,21.7150980449,10.3848959367,10.9043894796,11.3886650873,turmeric
CHIKMAGALUR,1997,Whole Year,32.0,15.0,24.8779870228,7.2692237436,165.9649210385,28.3379495536,21.0244012063,8.5051244472,8.7056439046,9.1534902741,turmeric
CHITRADURGA,1997,Whole Year,3.0,17.0,27.930547945,6.5439112311,207.2864200877,27.2922497643,20.2069951647,8.8549664188,10.0605962089,11.1760570966,turmeric
DAKSHIN KANNAD,1997,Whole Year,102.0,236.0,27.6334281084,5.7228359225,241.5889388113,29.6365636613,20.8106978813,9.5610806716,9.8323249883,9.7861384548,turmeric
GULBARGA,1997,Whole Year,405.0,714.0,25.7869193996,5.2326852787,247.3834531822,33.8012944808,20.3379783101,10.6323318835,11.5117670293,10.9838268371,turmeric
HASSAN,1997,Whole Year,16.0,89.0,27.2951879478,6.0582823878,294.9638396587,25.7312440599,21.9228145538,9.8806194982,10.1768100883,11.3598396631,turmeric
KODAGU,1997,Whole Year,8.0,44.0,25.1856976169,7.0662940573,169.8757620997,27.15769869,21.8718303014,11.3583055985,11.9996565852,11.5770651167,turmeric
KOLAR,1997,Whole Year,4.0,22.0,25.1593745522,6.2094203608,153.7588007524,25.3889257614,20.0078791971,11.963165906,11.2519531218,9.2805666776,turmeric
MANDYA,1997,Whole Year,72.0,453.0,27.6334772124,6.3177490313,270.7482271239,33.9748319878,21.8124230839,11.7573920433,11.9623890927,10.7204945303,turmeric
MYSORE,1997,Whole Year,2316.0,15147.0,24.6645722123,4.9814968703,210.5686987644,30.2416267153,20.692663608,11.7138291757,9.294791611,8.6669758316,turmeric
SHIMOGA,1997,Whole Year,16.0,38.0,26.1660842983,6.7546952249,160.7651751271,33.4695939675,21.5292142004,9.566030178,9.8142565574,11.5084714396,turmeric
TUMKUR,1997,Whole Year,3.0,17.0,26.9287498156,6.2665300049,202.9866546032,32.5863855358,20.4330488954,9.7164325294,8.6036018927,11.2766477886,turmeric
UTTAR KANNAD,1997,Whole Year,10.0,56.0,25.4897871079,4.6514823476,159.3110185629,32.2017682264,20.6126137564,11.7182151588,8.298249508,10.7197427688,turmeric
BELGAUM,1997,Rabi,55130.0,41220.0,21.9399538162,6.0852508829,47.8978276782,21.9997217359,20.0446506204,45.8076656186,29.5701642458,11.9474143723,wheat
BELLARY,1997,Rabi,2900.0,1893.0,23.1990136247,6.2882093579,72.3711743458,21.7896017374,22.774298313,47.700798968,28.7530863417,11.0869383798,wheat
BIDAR,1997,Rabi,7110.0,1585.0,25.0901760225,6.3078002518,33.5048789535,19.818394837,21.4941619428,51.9557367845,23.1546629892,11.8411743099,wheat
BIJAPUR,1997,Rabi,60800.0,29117.0,25.0329617195,6.8976797707,43.7378504339,18.6408731162,20.564191563,45.2418814265,25.9220690619,13.3663122998,wheat
CHIKMAGALUR,1997,Rabi,68.0,39.0,24.3188257185,6.4232626056,41.0383201608,19.3771964425,24.9963560587,47.7076832727,25.4215317933,13.2111582494,wheat
CHITRADURGA,1997,Rabi,518.0,381.0,25.7794511887,6.3004172395,40.8636733531,18.4463763354,22.3455470698,53.5399393918,29.6663653844,13.2256715188,wheat
DHARWAD,1997,Rabi,86170.0,34260.0,21.237690767,6.4851184518,38.7529291274,19.0384750507,22.9334090634,48.4800793816,23.676073417,13.9767583095,wheat
GULBARGA,1997,Rabi,19143.0,6226.0,25.9473231981,6.2292350355,56.2898585779,20.0962211165,20.7228245636,47.419135302,25.0682803677,12.9797142057,wheat
MYSORE,1997,Rabi,4.0,4.0,24.8376373542,6.1330819937,26.2935854252,18.6282874135,21.5301860338,54.0958668945,28.203064531,11.6782418362,wheat
RAICHUR,1997,Rabi,18598.0,3725.0,23.7239531408,6.3983975832,72.6308895615,20.4306121711,20.2729704365,47.1628971192,26.675034313,13.6965749046,wheat
SHIMOGA,1997,Rabi,255.0,60.0,22.8862012131,6.6957104427,37.0832096686,19.9292104914,23.9371501313,51.4340711268,20.9364390753,13.8547710498,wheat
TUMKUR,1997,Rabi,2.0,2.0,25.2579137346,6.0326287918,60.5545838787,19.3154270235,23.8350653113,46.4328682673,26.9249554288,13.3378665936,wheat
BAGALKOT,1998,Kharif,6154.0,2602.0,33.352918506,7.4096969865,61.4259921526,28.9098766296,35.4615582143,16.1129012091,6.3449334634,12.0170508879,arhar/tur
BANGALORE RURAL,1998,Kharif,5522.0,2151.0,34.4260572412,7.2249295764,63.1516623417,26.355894892,38.1919056125,16.4671367615,5.9680556469,12.3140657404,arhar/tur
BELGAUM,1998,Kharif,8602.0,3645.0,32.8148614872,6.6865665671,62.0587364677,26.1184206788,39.2343670319,17.7036366082,6.9318623786,11.9701453975,arhar/tur
BELLARY,1998,Kharif,7563.0,2234.0,34.4732168341,7.2481538807,64.5731536924,28.3924418589,36.4193180664,17.3470382692,4.7275143175,12.5408330615,arhar/tur
BENGALURU URBAN,1998,Kharif,936.0,436.0,31.8383166727,6.7313602543,62.0562549654,31.3598404985,36.2415838748,17.7738164613,7.6295394674,10.5094599766,arhar/tur
BIDAR,1998,Kharif,54354.0,41464.0,32.9177803964,7.4294147461,64.1340859257,30.8462079845,36.274318602,14.4423623862,7.8952469309,13.7772394927,arhar/tur
BIJAPUR,1998,Kharif,14304.0,5191.0,30.2791173521,6.7687842845,61.0356435019,26.7881232591,39.6007825032,16.1097579364,4.2231268529,10.1664790532,arhar/tur
CHAMARAJANAGAR,1998,Kharif,2487.0,572.0,33.4172928771,7.2594504562,60.9694439758,30.6518017782,39.3660066685,15.9846107351,6.0544869409,12.9042857574,arhar/tur
CHIKMAGALUR,1998,Kharif,1035.0,482.0,30.0051538587,6.578606849,63.1772447239,28.6037602541,37.51576194,16.9507919652,5.6474243139,10.5773970849,arhar/tur
CHITRADURGA,1998,Kharif,7582.0,3393.0,30.3204921387,7.3218777892,64.8680041832,32.5149321347,35.5958864731,14.2943838329,5.6096394808,12.0963143408,arhar/tur
DAVANGERE,1998,Kharif,6657.0,3428.0,31.4869300164,7.0811643172,62.6913200527,31.3177030863,36.381145731,14.0223314947,5.1211903823,12.2274479711,arhar/tur
DHARWAD,1998,Kharif,2473.0,611.0,34.4911950907,6.9927417975,63.122232213,30.6577695444,38.8270356107,15.3488805187,7.800979711,12.2916093902,arhar/tur
GADAG,1998,Kharif,2449.0,503.0,32.2445244136,6.529268921,62.6558254327,27.9331254207,35.7681029835,16.3582699173,4.4995101073,11.7939794626,arhar/tur
GULBARGA,1998,Kharif,273391.0,124147.0,34.2242169632,7.0146682672,63.0459577745,28.3392897901,36.6737421713,16.3981708278,5.6515540581,10.3127241591,arhar/tur
HASSAN,1998,Kharif,3730.0,858.0,32.8926654154,6.8778906888,62.2391052899,28.213358265,35.0881799443,14.6564880947,7.5955822946,12.4660971183,arhar/tur
HAVERI,1998,Kharif,7477.0,2216.0,32.4980573854,6.6002862744,62.354440017,28.9629288735,37.4779119581,17.9953254944,6.1565352743,12.2170994742,arhar/tur
KOLAR,1998,Kharif,12694.0,11239.0,31.4451249866,7.0225179162,64.9316881032,30.9577143271,38.3467446589,16.346953582,6.9725167148,11.5124209891,arhar/tur
KOPPAL,1998,Kharif,13481.0,2818.0,30.5935265574,7.4983871323,60.1160988002,30.9150274457,39.0876587055,14.7570746604,6.643474698,13.5657416366,arhar/tur
MANDYA,1998,Kharif,2060.0,959.0,30.7154350907,7.4074460495,62.7650292688,26.8877054921,37.786304777,14.2058988308,6.0834740324,11.7485300152,arhar/tur
MYSORE,1998,Kharif,6687.0,1957.0,34.3325208569,7.4249075011,62.7458617535,30.4470194448,35.5455231453,17.7520148808,4.9025298943,13.8664428551,arhar/tur
RAICHUR,1998,Kharif,19100.0,3429.0,34.7497152328,6.9069776132,64.1930875783,28.0179418869,39.0917378841,15.2499631993,7.4750781542,12.9335588804,arhar/tur
SHIMOGA,1998,Kharif,508.0,236.0,33.5176862224,7.4450841809,61.5665715791,27.4387981521,39.6815921799,17.9569043673,5.6602234799,13.8330067051,arhar/tur
TUMKUR,1998,Kharif,15946.0,6787.0,31.0017526848,7.0649594966,60.5266665741,31.0659736999,36.2146743696,14.3815104101,6.4029503853,10.5788560204,arhar/tur
UTTAR KANNAD,1998,Kharif,204.0,95.0,31.4596069586,6.8688408462,63.7101435823,30.3428024658,36.4128786485,17.9912262067,7.5938134845,10.1194953319,arhar/tur
BAGALKOT,1998,Kharif,48855.0,52375.0,19.9659975532,6.2930765847,46.791950817,30.1169691628,22.1072059019,42.3571045664,30.1123859759,0.0,bajra
BELGAUM,1998,Kharif,30894.0,8901.0,18.5714777678,6.4737796444,48.3250481671,31.1930172017,20.971856926,39.7824756018,31.2178227269,0.0,bajra
BELLARY,1998,Kharif,25918.0,24114.0,16.5179551745,6.0160690574,57.132650222,31.3585764585,20.828704102,41.0587493814,29.5400502736,0.0,bajra
BIDAR,1998,Kharif,13994.0,6398.0,19.626673826,6.4835880536,51.6953557645,31.8317452477,24.9946413881,40.0937290615,29.5510102106,0.0,bajra
BIJAPUR,1998,Kharif,88693.0,64614.0,18.4015951434,6.4395661868,46.4485254577,31.9564066782,24.0063434556,42.1517217092,28.7664935649,0.0,bajra
CHAMARAJANAGAR,1998,Kharif,790.0,548.0,19.0945883562,6.1016018555,52.2572022408,30.4939004338,22.4902714383,40.3811595708,30.2142792856,0.0,bajra
CHITRADURGA,1998,Kharif,8649.0,6113.0,16.09172885,6.4137381677,58.9717411814,31.3508969151,20.0483863259,40.8552228752,32.8185184532,0.0,bajra
DAVANGERE,1998,Kharif,914.0,515.0,19.5690088532,5.8803243556,47.9669488114,30.3717430464,20.8521317815,39.8451840727,29.5939215018,0.0,bajra
GADAG,1998,Kharif,1190.0,598.0,18.0154692824,6.4696832131,40.6847833854,30.5759006845,20.7162045843,42.1440237598,27.6688852084,0.0,bajra
GULBARGA,1998,Kharif,74628.0,47736.0,17.1232079329,6.1558841295,48.9966972286,31.6450923325,23.5251502408,38.5558057367,28.9573483697,0.0,bajra
HAVERI,1998,Kharif,892.0,589.0,17.9834773883,5.819032574,46.2232334894,30.7131470125,21.0541444581,41.8076950688,28.5815105621,0.0,bajra
KOLAR,1998,Kharif,172.0,81.0,16.184042482,6.3351328734,56.0683749211,31.1811930986,21.6855644273,38.8660967002,30.2390156893,0.0,bajra
KOPPAL,1998,Kharif,54118.0,26932.0,19.0786460995,5.9723210366,50.5578661003,30.2142190201,22.2823321557,37.6812392007,31.8998852339,0.0,bajra
MANDYA,1998,Kharif,5.0,2.0,17.6104977559,5.9834683312,40.3506948928,30.8757449131,23.3593424903,42.3235852892,31.3861667255,0.0,bajra
MYSORE,1998,Kharif,6.0,3.0,17.269579254,6.0532479126,49.9004130467,31.4330573072,23.4989906947,40.2053046904,32.412462244,0.0,bajra
RAICHUR,1998,Kharif,65722.0,42536.0,17.7587951533,6.2492823118,42.2312166622,31.5408707403,20.1332456132,39.9100649181,27.0961625963,0.0,bajra
TUMKUR,1998,Kharif,376.0,176.0,15.0996743285,6.047604207,59.0891825671,31.1105378551,21.595096756,39.6258291925,32.5912713341,0.0,bajra
BAGALKOT,1998,Whole Year,43.0,4.0,23.7531679849,8.4919958404,9.2907906492,25.0148349491,17.1837167034,39.6013401591,0.0,0.0,coriander
BANGALORE RURAL,1998,Whole Year,129.0,14.0,19.5658693247,9.8565441061,9.2213650618,26.0748425702,20.9293302442,41.5743217638,0.0,0.0,coriander
BELGAUM,1998,Whole Year,465.0,55.0,21.4431056222,8.5092215509,8.946424258,22.0732806784,23.5914444782,41.4014767165,0.0,0.0,coriander
BELLARY,1998,Whole Year,11095.0,2241.0,17.5270252319,9.9676032012,9.7163498606,25.8321741933,17.0805467963,37.9009085886,0.0,0.0,coriander
BENGALURU URBAN,1998,Whole Year,12.0,2.0,25.1688119935,9.5487788484,8.6162685082,24.0687200977,21.7495595859,37.292943408,0.0,0.0,coriander
BIDAR,1998,Whole Year,786.0,83.0,19.6013868665,8.1287862152,8.6612778939,22.5222212058,19.1115548011,37.5020987017,0.0,0.0,coriander
BIJAPUR,1998,Whole Year,381.0,36.0,25.9051433991,9.7632168188,7.767078874,24.6412145964,19.860936301,40.0764704803,0.0,0.0,coriander
CHAMARAJANAGAR,1998,Whole Year,166.0,16.0,16.4079764785,8.3733753673,7.933203633,22.7729167463,17.4999390873,42.4874144968,0.0,0.0,coriander
CHIKMAGALUR,1998,Whole Year,1390.0,142.0,26.4676846463,8.9770583575,7.7011082862,23.3469221118,20.4726475343,42.1607214859,0.0,0.0,coriander
CHITRADURGA,1998,Whole Year,698.0,70.0,27.8313534752,8.042301135,8.7784294327,26.3860395781,19.0601588793,39.1894073352,0.0,0.0,coriander
DAVANGERE,1998,Whole Year,127.0,13.0,27.1202969443,8.1779437254,9.2494569827,26.7489644499,17.576502051,39.7824462237,0.0,0.0,coriander
DHARWAD,1998,Whole Year,576.0,59.0,25.4026466833,9.4044754497,8.4421886912,27.4806684912,24.8250720616,40.7920459947,0.0,0.0,coriander
GADAG,1998,Whole Year,113.0,12.0,18.0622688685,8.1781205408,9.6275019492,22.8803119681,20.488849622,37.9785554776,0.0,0.0,coriander
GULBARGA,1998,Whole Year,46.0,7.0,18.2792257675,8.1048420526,8.095906892,25.4711367764,15.2675362597,41.6386183353,0.0,0.0,coriander
HASSAN,1998,Whole Year,226.0,28.0,26.0471456607,8.3809310729,7.6869312572,25.2122382784,18.446761405,41.9853914371,0.0,0.0,coriander
HAVERI,1998,Whole Year,518.0,53.0,24.861357545,8.7851009669,8.8721180393,24.8641038926,15.198005355,41.3988617707,0.0,0.0,coriander
KOLAR,1998,Whole Year,60.0,6.0,26.536213962,9.0507792295,9.1705681012,25.5090919162,21.7361428462,42.6978225032,0.0,0.0,coriander
KOPPAL,1998,Whole Year,413.0,72.0,27.7200956446,9.3233413442,9.8392074633,25.8072964029,20.1799110765,40.0369503723,0.0,0.0,coriander
MYSORE,1998,Whole Year,639.0,63.0,27.3540131949,9.8429307084,9.8838802305,25.209771887,19.1691448036,41.529038726,0.0,0.0,coriander
TUMKUR,1998,Whole Year,52.0,6.0,15.6515173315,9.437132355,9.1623039806,27.8575447212,19.0401614556,37.6717143147,0.0,0.0,coriander
BAGALKOT,1998,Kharif,15225.0,22129.0,19.9263255323,7.7826828759,89.8804779389,34.4401849874,23.3623302505,28.2227792733,12.96297619,0.0,cotton(lint)
BELGAUM,1998,Kharif,65829.0,98969.0,17.3859060138,7.1976122153,75.3758740481,33.6687991859,24.0664180709,32.8048602087,10.9167051154,0.0,cotton(lint)
BELLARY,1998,Kharif,66412.0,85696.0,25.5173961823,6.7311534789,71.6322226278,30.1332466554,21.8441731173,31.0589513228,12.8306388846,0.0,cotton(lint)
BIDAR,1998,Kharif,3616.0,3439.0,29.7366064702,7.0307858062,92.1257062591,29.3846143768,15.1985506869,27.7862869958,11.9059123087,0.0,cotton(lint)
BIJAPUR,1998,Kharif,8727.0,12667.0,30.8746851407,6.8290311584,69.2799621771,31.2137851231,22.4645625641,29.2228023724,10.0444142855,0.0,cotton(lint)
CHAMARAJANAGAR,1998,Kharif,12738.0,32303.0,31.4629905677,6.1783985879,65.6097274636,34.3173110341,19.653196906,29.954329438,11.9316630976,0.0,cotton(lint)
CHIKMAGALUR,1998,Kharif,3270.0,4898.0,25.1557601034,7.8756266018,78.1861565797,26.8483315429,24.3289113632,32.7839606149,12.5663020878,0.0,cotton(lint)
CHITRADURGA,1998,Kharif,26795.0,30271.0,33.7063556839,7.7492141782,78.4780390629,34.3744177067,20.5881019276,27.7603387533,11.1224396399,0.0,cotton(lint)
DAVANGERE,1998,Kharif,26284.0,31242.0,23.1977924136,6.896975625,60.9383409404,27.5817218789,22.2573502957,29.118005134,11.7151460931,0.0,cotton(lint)
DHARWAD,1998,Kharif,86875.0,160464.0,22.9679836247,6.0595918869,78.8114000438,33.1117087529,21.3848923705,31.9397341323,10.6871161807,0.0,cotton(lint)
GADAG,1998,Kharif,62230.0,69246.0,24.4042050048,6.5549208615,61.9661801478,33.6332581241,21.8695981823,29.7857071618,13.8694839908,0.0,cotton(lint)
GULBARGA,1998,Kharif,20113.0,38605.0,30.9027431958,6.672421486,55.5678209442,26.8411150742,24.0480080157,28.6234185021,13.1911785969,0.0,cotton(lint)
HASSAN,1998,Kharif,5225.0,5688.0,27.4147457149,7.7666944627,85.5710419195,28.341106916,16.3537926981,27.3734548633,10.5178211068,0.0,cotton(lint)
HAVERI,1998,Kharif,79382.0,91997.0,17.3131813507,7.3577411499,62.3896204965,34.4059832921,16.4077750423,32.2646358136,12.3151661157,0.0,cotton(lint)
KODAGU,1998,Kharif,2.0,3.0,19.0584301356,7.8649108268,70.4822936662,33.825924705,20.935004028,29.2564346538,10.7514921338,0.0,cotton(lint)
KOLAR,1998,Kharif,30.0,53.0,15.933043781,7.5557120483,63.8909508582,30.5108902217,22.389171054,31.4055347344,10.6515997932,0.0,cotton(lint)
KOPPAL,1998,Kharif,19182.0,18430.0,24.1280633604,7.8020142495,98.7304788846,26.64624529,19.225747949,32.1214362222,10.7920761345,0.0,cotton(lint)
MANDYA,1998,Kharif,44.0,65.0,27.2398967402,7.7846006422,88.6435800682,33.0828942609,22.6333066063,31.0549170828,12.2898655756,0.0,cotton(lint)
MYSORE,1998,Kharif,59668.0,153042.0,30.9930108335,6.1657838466,68.8366047739,30.8901892987,21.1432737258,28.6411262141,10.6446773595,0.0,cotton(lint)
RAICHUR,1998,Kharif,49208.0,58421.0,28.5186917561,7.3521918765,71.0188619218,29.3013451141,21.2043727098,30.3841387645,13.5621891624,0.0,cotton(lint)
SHIMOGA,1998,Kharif,18011.0,42405.0,27.8184073091,6.8726556096,87.0620121177,27.240660039,20.825723721,32.2998848199,13.0807255322,0.0,cotton(lint)
TUMKUR,1998,Kharif,1343.0,2020.0,22.9028290376,7.1530290209,89.0980186994,27.9535580653,17.2746982529,32.1511623095,11.8548429336,0.0,cotton(lint)
UTTAR KANNAD,1998,Kharif,6286.0,14823.0,16.762652947,6.4981881273,76.2178584215,26.3296226887,20.5985463582,29.6401471078,10.9552151665,0.0,cotton(lint)
BAGALKOT,1998,Whole Year,619.0,816.0,24.6220364396,6.8166663709,79.5558306814,36.4784393322,39.1208998928,13.5677173147,25.2975913419,13.4034049109,dry chillies
BANGALORE RURAL,1998,Whole Year,1652.0,627.0,21.6371729083,6.69114692,132.8517693271,35.1587526001,37.5449380056,10.0470418827,26.0103350932,12.4016904699,dry chillies
BELGAUM,1998,Whole Year,10884.0,6945.0,21.8301334568,6.2461342883,135.8401848722,38.2971781498,36.4206261109,12.62504403,24.2905447394,11.1925241965,dry chillies
BELLARY,1998,Whole Year,11574.0,25136.0,28.4273111708,6.4973500222,100.476034253,35.6837267051,37.3160180515,12.8433439482,26.7438709986,12.2166675135,dry chillies
BENGALURU URBAN,1998,Whole Year,162.0,159.0,38.5764557255,6.6856704206,80.381408349,36.3241247332,37.3085219912,11.9935672376,24.926387762,11.4091788404,dry chillies
BIDAR,1998,Whole Year,772.0,682.0,21.956964492,6.3735522737,66.5950421282,37.7517938495,38.7868871364,13.8676416856,26.883102845,11.0576249539,dry chillies
BIJAPUR,1998,Whole Year,2276.0,1637.0,21.0654017338,6.7362715251,84.2464188946,39.2881061576,35.2233247708,11.7311089855,22.4694739297,13.9245805877,dry chillies
CHAMARAJANAGAR,1998,Whole Year,511.0,491.0,39.7242587797,6.491228979,120.3808171881,38.3905915561,37.5395689678,11.9243653955,23.3378772507,10.8012976519,dry chillies
CHIKMAGALUR,1998,Whole Year,2962.0,809.0,34.9848636895,6.1235590943,128.5930925855,39.9946392198,35.5751549713,11.683568929,27.6441744747,13.8093708538,dry chillies
CHITRADURGA,1998,Whole Year,3786.0,2120.0,26.7476201434,6.6617499855,74.4097673088,36.9666842897,37.3150303051,13.0104892417,25.5902944984,13.5793251179,dry chillies
DAKSHIN KANNAD,1998,Whole Year,468.0,608.0,32.5859823136,6.8424426797,121.1703870782,38.1297409905,38.7765159928,11.1889460033,26.3967476321,13.4973082589,dry chillies
DAVANGERE,1998,Whole Year,4683.0,4237.0,28.0336859734,6.2202766601,81.8112238081,38.1347218807,39.657876277,10.9748809531,25.6198911636,10.0979227031,dry chillies
DHARWAD,1998,Whole Year,43111.0,33220.0,23.3109434599,6.4663411417,64.8342320676,35.2367796489,39.6507622461,12.8354310477,24.8634126644,12.4623944282,dry chillies
GADAG,1998,Whole Year,14529.0,6003.0,22.9536476682,6.2336644925,105.3785925744,35.0178464121,36.895521361,11.8076710509,25.7878889103,11.7625628107,dry chillies
GULBARGA,1998,Whole Year,3070.0,4185.0,36.9892171567,6.9183490384,115.9391501184,35.2539238196,37.9864216075,13.0780390285,26.0512070922,13.2596550267,dry chillies
HASSAN,1998,Whole Year,1712.0,4571.0,30.0580090567,6.0972553139,72.2059045683,39.3637203841,36.9967722232,13.2567852832,25.3494420196,10.3308697373,dry chillies
HAVERI,1998,Whole Year,53823.0,41073.0,38.7878304741,6.7229477061,124.5402562414,38.0002605331,39.0142811257,10.1685929239,23.0169405061,12.1472375336,dry chillies
KODAGU,1998,Whole Year,256.0,1363.0,20.4038268929,6.0561903553,112.839377677,38.6256043085,37.3603334116,13.9190761556,24.373876197,13.6704458581,dry chillies
KOLAR,1998,Whole Year,2070.0,1822.0,39.4866995688,6.2969604352,92.776710859,38.7569646655,38.0916773113,11.2310631775,26.7061506436,12.4608686526,dry chillies
KOPPAL,1998,Whole Year,156.0,134.0,31.7425453399,6.9956686725,104.1169302013,38.5745516365,39.2067641995,12.9106904286,23.3740983031,13.7621754327,dry chillies
MANDYA,1998,Whole Year,1251.0,1298.0,31.6853301193,6.2074582844,123.5805853955,37.5346931229,35.8975212814,11.1540265126,24.7216638835,13.5745648882,dry chillies
MYSORE,1998,Whole Year,2000.0,564.0,28.1247374906,6.9807309974,138.3413362057,38.6314211195,36.7722114361,13.7687866757,24.7416934502,11.0777332697,dry chillies
RAICHUR,1998,Whole Year,1392.0,1081.0,29.0484203819,6.5845709351,119.9527947532,35.134579156,37.3176569163,13.9864698159,24.9994413138,10.8086318367,dry chillies
SHIMOGA,1998,Whole Year,2217.0,1634.0,27.2292378172,6.1258818919,135.8790984245,36.3458390497,35.3133453513,12.4679356144,22.9913060557,12.8192308149,dry chillies
TUMKUR,1998,Whole Year,3716.0,4467.0,39.1787025238,6.5356273486,132.2346613308,38.7211139401,39.8473069512,11.505744793,24.2094516713,10.3098558494,dry chillies
UDUPI,1998,Whole Year,542.0,705.0,28.7383967783,6.6948929064,98.6841430925,35.5606921656,37.6086115889,13.730978512,24.0527934231,11.520673433,dry chillies
UTTAR KANNAD,1998,Whole Year,125.0,111.0,35.5147237718,6.0763720819,80.2440933945,37.3080534425,39.9577957712,11.0734438446,25.2608286308,10.6949480931,dry chillies
